species,biomass_min,treeheight_min,soilmoisture_min,peatmap_min,groundcover_min,biomass_max,treeheight_max,soilmoisture_max,peatmap_max,groundcover_max,s2_NDVI_mean_min,hii_hii_mean_min,hii_population_density_mean_min,hii_power_mean_min,hii_roads_mean_min,dem_b1_mean_min,bioclim_bio01_mean_min,bioclim_bio12_mean_min,s2_NDVI_std_min,hii_hii_std_min,dem_b1_std_min,s2_NDVI_mean_max,hii_hii_mean_max,hii_population_density_mean_max,hii_power_mean_max,hii_roads_mean_max,dem_b1_mean_max,bioclim_bio01_mean_max,bioclim_bio12_mean_max,s2_NDVI_std_max,hii_hii_std_max,dem_b1_std_max,n_occ,AOO2km,EOOkm2,RedListCategory
Resiniporus pseudogilvescens,46.704078125,28.086009375000003,24.11165,0.497290625,7.039778125,174.45459375000002,89.473028125,95.0898,1.984875,77.578740625,0.0485316270071121,155.23531810663036,16.875140020175603,0.0,72.57761262749541,9.507836558350093,-3.6481074328208503,485.4139205214124,0.0593169256174744,19.234264868393645,4.323916345656673,0.7784035717642314,4011.9162527932,912.1164512322812,900.0,816.8389804447785,368.8503532163258,67.38841131026615,730.6556961448892,0.3586695303571172,1348.9158462142095,37.483201326451045,67,188,298839.65115434,
Resiniporus resinascens,39.53446875,8.86005,17.693578125000002,0.612209375,2.181125,225.836125,105.555115625,77.847234375,2.111115,80.23403249999998,0.0418697517865318,126.90033706894292,22.353089396962176,0.0,23.145721503254432,8.887095602779132,-0.1370703861965189,491.5197797291367,0.0832381544908323,15.36072605415541,5.118001223693259,0.7984127183393009,4224.887476367648,927.4897400744792,903.9056488024422,816.8223248295586,424.0491750678576,77.3407628294848,734.226641702578,0.5911623042530084,1021.4578521135626,66.48058560985159,544,1644,437214.939443963,
Resinoporia crassa,25.531593750000003,31.5194875,17.69555,1.0645125,8.24009375,117.51840625,95.9701375,50.91626875,2.0103656250000004,105.729078125,0.20128783341624,162.53426770851604,11.834543882139888,0.0,147.94799941862036,238.91250671801183,-10.02522552106772,469.4302926861692,0.0620512142687409,33.34112691917581,11.146491468792329,0.7662751378706838,754.9865385349738,117.79210599707336,0.0,651.7208694584267,653.0179135293743,35.62320565160716,670.77096404515,0.2882495249592222,444.3502426887296,43.87337938204585,78,168,147241.122110176,CR
Resupinatus applicatus,31.755406250000004,7.293446875000001,12.666974375,0.191328125,2.1087031250000003,231.009128125,111.07411749999996,119.21137062499956,2.094473124999999,41.13001624999994,0.1706980055923191,487.205831702391,159.87581619283935,0.0,66.89583375885971,7.534008992405345,48.44481962491788,508.1178793950269,0.096478029124014,144.40994922269942,3.74792874039108,0.8167378799241047,5324.109915766932,988.2395383827972,923.6719625764398,870.7214853152886,257.829589778495,78.94444278012857,879.7089322794061,0.4169814389762268,1103.3514520762076,43.34097760434576,112,396,249520.942229261,LC
Resupinatus griseopallidus,123.01975,10.2038625,33.746675,0.90601875,2.2699625,230.45715625,43.343625,80.1143,2.0929625,10.263,0.0989164194175172,1230.2988972665569,227.73508929527875,0.0,254.662197592556,9.984659827637534,61.0,532.5306597671583,0.0947356242235317,321.01486543919106,5.156032020944463,0.3458923931456361,5694.844336085964,1000.0,969.1423735184544,914.2941298195448,65.52300956316722,78.62946577390076,664.9319859442203,0.293155637897026,533.6153302248372,12.553510106368565,11,20,45178.6820753001,
Resupinatus poriaeformis,35.7355325,19.16266625,16.27989125,0.368455,3.8196525,209.92245,102.791635,82.33243500000005,1.47866125,70.86821875000005,0.0024758909757643,514.026632188146,140.0751072287956,0.0,16.80390414992369,6.120500110350154,52.828619256270144,521.901785828918,0.0569927678555918,153.37215886958182,5.097998306391096,0.817229888974758,4702.788226283901,960.0282777528548,897.7606639746703,858.6173459096849,269.15795309238507,78.24092996996794,875.0522277832449,0.5001204875776208,930.1591967171256,46.05656365032887,48,160,143173.239129015,LC
Resupinatus trichotis,41.99510625,10.64429625,11.15873625,0.476305,2.615395,229.49188124999995,108.83881375,73.34877249999995,1.7696412499999996,60.98734874999995,0.028104205358238,733.1580512345479,166.11285227741033,0.0,62.042838431428,7.852310989082702,50.64957788379382,514.3579603533407,0.0714525048009652,176.7640305276891,3.5392037706552832,0.7261113077757084,4937.816716305583,996.1818624566883,925.969745478568,870.2424826610469,209.92036155838528,79.13720953744942,821.9618241974947,0.4846413133125449,1146.9780944866511,42.40034421214274,167,528,213476.485594098,LC
Rhacodiopsis rupestris,31.888018750000004,49.38942875000001,15.0681175,0.7917062500000001,11.28025375,128.71284374999985,118.65052374999996,52.31689374999985,1.777675,102.55754625,0.1618787151506522,104.72676951087274,23.140724707421505,0.0,38.54743381511614,34.926437554176914,19.18498799808963,522.7796532427362,0.0608055790948571,8.272132402415567,11.032714754190366,0.7621649818937338,1984.2883663196865,580.219013460897,613.1145527702557,676.1442396417142,520.2634482223498,72.05797415591091,919.8833449518417,0.3703942167762438,905.5159880860856,44.29803221171225,39,136,122249.650150023,
Rhaphidicyrtis trichosporella,34.716625,60.242605000000005,12.700565,0.931185,11.747885,145.3274,139.05284500000002,60.45865,1.4113999999999998,71.72298999999998,0.3184038202566041,440.35151082802514,157.18564735306995,0.0,171.54397212698288,10.136000464185097,61.23612336349756,454.9673967596791,0.098958573230082,124.16195786342512,4.55127463544599,0.6961717401860996,1671.0483084007008,376.1007078167128,474.4009853277874,740.9839672004847,218.35684531013305,74.9216573894257,915.6393282151598,0.5567917173424475,642.1662342663923,21.253761589348457,17,44,18346.9478400476,
Rhexophiale rhexoblephara,22.751733125,0.0,16.03096375,0.0,0.0,255.0,69.54227499999999,255.0,1.764049375,77.15416937499992,0.3465566053466403,21.8754879141638,5.552544090165101,0.0,5.294056553480004,461.3934943778497,-32.62180011658696,537.4688780212377,0.0515259142479,2.901012720718772,25.548491119528386,0.7981418773936542,1023.9958339553566,192.85372483454887,78.05978421254507,526.4561827946585,1022.4224029805014,21.852071746669814,1032.6144192868403,0.3436009765930116,594.0499576783171,150.12520227986244,20,68,89577.9367884761,LC
Rhizina undulata,24.116646875,10.65089375,17.200971875,0.62039125,2.102823125,182.0404,102.935880625,80.70666000000003,2.519586875,92.569711875,0.2126353167736309,222.161870891636,31.085654903112783,0.0,55.15639461846289,17.19202581941291,8.212295289514552,517.495450853893,0.0796473062674146,25.654158139425785,5.5658594532289,0.77799353607067,3363.4468669086923,877.2597058545327,899.8705672239604,774.4548277753444,347.55649894198643,72.8333304617939,902.609234265607,0.4464808467230311,1250.4447399924074,29.995492452406587,477,1000,405020.823736377,LC
Rhizocarpon alpicola,16.264523750000002,0.13909875,11.7301675,0.3510675,5.25e-05,255.0,88.09081125000002,193.8154587500001,2.43310875,34.467425000000006,-0.0298797780787722,33.620497394146554,8.44703047107323,0.0,3.9277944159747182,211.282324663064,-19.52827060338497,526.3614676129712,0.0282413991136863,4.049025325858014,17.782139508464983,0.710207109857623,1668.0282610795864,277.3776004372056,345.3321972337154,608.0348767087046,962.7972647551584,51.93443055460007,1038.6911886941316,0.2751113039232282,1117.3650979302272,82.7610627308097,15,60,213880.759461229,LC
Rhizocarpon amphibium,31.0617625,0.3713325,25.235167500000003,0.16237375,0.020955,254.748925,112.418475,140.87952374999992,1.922815,58.89457999999995,-0.032850275660646,151.97854557460818,10.91658472833272,0.0,20.493532831205133,76.72652598833014,-1.5263027475633208,634.8162595227171,0.0123780991441824,41.70526183910869,7.551508763893395,0.8927670959287144,2029.9013729324156,542.7109557900783,698.2362538240775,629.516282678533,665.7743042082476,72.02536819254189,967.3637747866604,0.4025682790222884,514.2923083283453,47.81110510878688,24,84,114071.577499732,LC
Rhizocarpon atroflavescens,43.49615625,0.6430250000000001,27.845975,0.98505625,0.0273937499999999,254.67109375,64.472225,53.45358125,1.43454375,15.80791875,0.4413072882825252,70.074028752345,8.137151507776277,0.0,0.0,30.38534291916932,-6.014709317958609,571.1587902551623,0.1666030129012674,10.481258295009248,7.230864734375297,0.6314066124307384,2730.8505999480267,550.6458735075515,699.1529612981602,629.1549685399118,756.0810191767042,63.92114852839588,1034.3962628546228,0.3248122820373873,944.4799709496413,58.827562309252585,11,32,111209.192592874,
Rhizocarpon badioatrum,38.035875,1.1537375,19.945475,0.1805,0.1686875,253.404,101.30975,154.9531875,2.013725,45.3841875,0.0190361836157611,42.91822445678522,9.38942241361644,0.0,0.0,9.122714220933716,-7.443953717732747,510.263461986677,0.0971915657331626,3.947872709519462,5.133082550408687,0.7883204980470874,4281.643954782533,927.1170130888022,924.7198611022884,822.868737105766,839.3199244206761,71.79765612557736,989.0680641500976,0.6149024442877423,1153.671452873025,67.35340661377444,185,640,466691.3815371,LC
Rhizocarpon cinereovirens,26.73378875,22.46519,28.13124125,0.8756625,9.47650625,124.88265625,99.09446,66.60274375,2.299435,105.7328875,0.2587996071671972,459.4860963477236,47.95345502416341,0.0,147.20433321985033,80.35947285761969,8.289966199751081,650.151058364504,0.1169599817859211,65.44751505628007,6.82934117284623,0.8059180119768437,1960.33013197564,489.7176234262647,446.9237403914504,712.7856470980671,673.9241530732572,69.28457047494378,920.348760647205,0.3620679723909434,748.3581210264362,80.24853432851174,19,72,92714.1614549533,
Rhizocarpon copelandii,28.445233125,0.113286875,9.342841875,0.328404375,0.00208,254.98805625,83.28445124999998,190.9419637499998,1.499561875,44.16603062499996,0.354650793767057,10.572603165027276,8.054183445470107,0.0,0.0,271.3408153190794,-26.64890501131579,536.0006555270824,0.1130022798132447,0.9143414610075462,18.87431269075432,0.7614830324365244,734.8100499975562,130.4478442438718,232.7000412912015,412.68268552211794,966.4897892909656,35.366943506926326,1008.9780544007732,0.3160497686789216,485.8066028862156,169.03036867378677,15,52,165924.819163174,
Rhizocarpon distinctum,36.793553125,3.481678125,21.3940425,0.6015837500000001,0.8195893750000001,241.2201875,87.082666875,75.76080375,2.0007818749999995,19.52191125,0.2130512514691807,810.861320055866,246.49610255583173,62.9448980664294,48.42319963804163,16.8793547229247,53.5065736332325,607.1692462459342,0.0977930727357115,106.20526924353976,5.015040981572931,0.8487297591189361,3068.6185628631765,883.2691612436107,900.0,649.003488214531,228.37679224776443,72.41446582424686,866.7061744889871,0.4898408486144917,722.5669633693378,38.89595682326922,332,1256,30885.7067927506,LC
Rhizocarpon eupetraeum,38.4293125,1.246178125,19.45128125,0.576984375,0.255559375,251.33984375,110.40293125,66.7128625,2.05085,81.1953125,0.0756589352800987,36.742769691009066,9.948816978122682,0.0,0.0996687300141986,10.571114627025596,-26.24363915602108,485.4206260194285,0.0912641334552815,3.997570648406664,6.076912356225474,0.8918269658474847,3566.4893453038167,834.2640240994764,796.6883409815756,816.0445855796619,848.6511904660774,73.66463367935621,755.5997641827383,0.3035198050214842,925.5490976561686,92.1226411363662,46,160,347180.776999303,LC
Rhizocarpon geminatum,45.62260625,2.05333625,19.62365625,0.0595474999999999,0.41192125,248.693090625,97.328769375,98.904656875,1.9374,82.61733000000001,-0.1426265699499154,303.95219467306924,10.843959755224976,0.0,15.895750003612068,9.8288727936742,-1.3589402623081408,510.4352095946661,0.0582896773745093,27.526799436698088,1.447005527911155,0.7695679796488419,4287.255390436413,924.8425135355624,897.3620590846513,842.2451855036101,646.5281764278429,73.68965946542926,970.5553675261124,0.6668834852114773,1250.4060804229794,55.55174132848798,284,872,442512.143221202,LC
Rhizocarpon geographicum,37.30056125,1.91034875,14.845759375,0.008116875,0.25457375,253.23609375,103.710408125,131.61702000000165,1.96239875,74.6221450000001,-0.0096669463454154,120.63567998438262,16.021602176976966,0.0,51.82835259451591,6.333631122567653,-6.874411432470968,506.38935043008496,0.0828956629050646,28.32099697408332,3.8686117911484623,0.8100221774808873,4733.807417109813,971.025139218594,900.7847827882008,842.1477349568154,921.2068564510904,76.0951706580386,873.2930899451292,0.6128610699696655,1183.753326510565,79.91143463911337,2269,6160,488012.81367048,LC
Rhizocarpon grande,49.51273375,12.09666625,24.598676875,0.638960625,3.815975625,189.038465625,82.42535374999999,71.132735,2.09858625,92.3628825,0.0160426353157263,131.872600656528,14.311846636257432,0.0,106.11963349424389,118.8709406613092,0.0891615951515776,617.5549426324294,0.0279922872320889,50.53955119338352,14.187340024395226,0.7266241594932057,2943.5813763568867,804.6889129781557,833.4689788587049,697.2707741704606,855.6704586362666,56.55646166291443,991.578933119819,0.3208718331073833,1151.9468805033634,136.57055760793384,12,44,53198.9949519625,LC
Rhizocarpon hochstetteri,37.03398125,0.0,22.366704375,0.0,0.0,255.0,109.789489375,255.0,1.789353125,21.867458125,0.1329257485944343,55.31892734263448,8.500520621813779,0.0,0.0,19.148139645564456,-8.200130061832773,519.9297918082317,0.0611369075636161,7.661671532555678,9.953012488140116,0.8593339254022018,2216.544749567004,630.2722927730897,806.9643847877772,688.0007972598547,723.39471044818,73.5874816968028,1007.4503511592176,0.4289278404622339,1025.7255138140602,111.23599430592516,59,200,375139.401070867,LC
Rhizocarpon inarense,72.2528875,0.2628525,5.108605,0.3,0.0066,254.9871375,35.7075575,202.55610749999988,2.3967175,10.953124999999998,0.0961728753099463,49.73490361888467,5.455235980067887,0.0,0.0,533.1559782330745,-41.51687556297568,489.0758707060352,0.083287100042548,7.069866608905733,26.7980209498608,0.665427203943379,1015.1037720152248,110.78435996413997,113.5502903593435,594.6835608799993,1113.0688350631185,11.783071149246064,1005.6880627916644,0.272919958072376,550.6717318661911,157.2316666755754,13,52,72234.8539911914,LC
Rhizocarpon lavatum,40.33232625,8.57624,22.41933,0.33056375,2.538065,214.53891249999995,110.77107125,75.95339374999999,1.89710625,100.37121749999996,0.1254975296414921,130.71927856250016,14.5868345341798,0.0,56.29679042993444,40.97019693926698,0.1488484474397767,608.7049403048437,0.0650951556973435,15.45215555281849,7.120091289200489,0.8892992953724463,2055.1145854605797,610.4820860243487,654.7770770154991,739.3060514554534,776.8769671076773,74.71578694648807,977.9946555833396,0.4605290206096501,776.4118513597966,68.21422839910295,55,204,217927.724299968,LC
Rhizocarpon lecanorinum,32.479453125000006,4.87369375,16.683165625,0.0,0.97885,238.380078125,102.229396875,255.0,1.9667375,68.666353125,0.0075470238598751,490.2539489663373,131.9545646633393,0.0,47.77808868447259,6.382012478117919,44.54859716922405,522.188453944849,0.0767629171225836,131.4002067638487,4.539243309583575,0.8464610209436246,4805.86022823309,994.5657833712496,901.304047437493,857.0022443948068,226.28882073084145,75.9809233969569,883.6222304155366,0.556506442443524,1029.1530066124471,43.016177793721376,623,1872,255864.577543407,LC
Rhizocarpon leptolepis,32.759350000000005,17.7943275,15.014113750000002,0.950405,6.0206675,159.97649375000003,98.41239625,53.939273750000005,1.8195900000000005,22.10400375,0.2568021454453366,37.25277790956637,12.81983394948867,0.0,23.2453443435218,209.85066935684284,-0.8087525923001513,606.9799880254914,0.1022147203536349,4.535770028024508,13.943474419057107,0.7454667495478913,929.2671839988492,179.3787330437014,326.5494994721104,508.8554181338111,811.8071420339079,49.27841723419891,935.3555800402012,0.397860256293588,460.1218260276221,97.78874026756434,48,168,112257.942018602,LC
Rhizocarpon norvegicum,62.417645625000006,4.3517525,21.492553750000003,1.12064375,1.161780625,239.921525,26.446965,71.1494,2.205975,53.89343437499998,0.2382365226924168,411.479655382266,14.481987181857804,0.0,164.16288161484525,640.0109091633874,-5.633933982291064,733.323128244453,0.0609115953091945,143.70841291565534,28.04585661638161,0.790895292111222,1197.9822538058602,227.66090831577685,505.3627179110124,539.3345575224938,917.846357031224,12.820845751494028,998.2855526198052,0.1553769203829287,649.8385417736699,147.8779211622831,12,20,2284.92081481589,LC
Rhizocarpon oederi,30.726804375,11.04131625,21.725445,0.122023125,3.379681875,210.963253125,107.05665625,204.94297062499976,2.1796424999999995,65.71523249999997,0.2487498866789176,477.4842068759161,22.821421241280188,0.0,14.306610982166864,9.9581806906374,8.49892700276068,536.3789892703558,0.0978131483239063,151.10690041828903,6.371066573449588,0.833395684382933,2638.0102935248333,707.1413573937455,727.2573606265855,780.0564404547648,629.7856770987544,74.96312407403944,983.0402186083062,0.463256945907785,764.4038580295987,103.03550799193704,52,160,283118.821784797,LC
Rhizocarpon petraeum,37.96668125,5.36991875,10.38047375,0.39014,1.16824625,242.21879375,110.17748125,78.33645,1.5347325,21.21315875,0.2384328282369982,353.690023948261,61.18482012192125,0.0,233.8729121163142,10.361135900470355,-6.824113311021655,580.7712679717592,0.0975222260740042,90.49685658522566,4.186105920072633,0.8928208829447173,2812.3143869144906,848.9901653806492,900.0,675.2749891377931,634.0481802057989,73.89793763272965,775.2014084956018,0.5603800347622142,815.7400034492939,129.40106064873703,16,56,250526.441292769,LC
Rhizocarpon polycarpum,55.9448125,0.8359624999999999,9.2775375,0.3027,0.0401125,254.5398125,99.122125,80.16697500000001,2.0351,19.515725,0.1384719835061546,68.96517363422161,8.796050553303905,0.0,0.0,40.48063796626724,-27.34889940422828,544.1263085659649,0.082769672812948,5.661262373605851,13.7852982097043,0.7058765248780321,3090.069077612273,775.7006754581715,838.1822609978933,748.6524872822239,950.3458531653544,76.70346895620396,1027.0206285694528,0.3343049634436451,913.0408259369495,117.80948682390812,21,68,389864.852598336,LC
Rhizocarpon reductum,38.170775,13.1766475,21.61661,0.4345525,2.8095525,215.86585,104.79429999999998,79.50834499999998,2.1881425,56.17574999999999,0.0846973105356577,433.0446083937407,138.98764085237292,0.0,46.11272837432743,10.34520158528527,39.62032940859768,594.3574700182058,0.0715902072181569,138.96769531352723,5.40934924109544,0.8551214965347975,5499.156585678265,993.4472839066542,950.9867621609818,864.327285276095,288.2308870356885,77.34817343393044,913.6291624248094,0.4448674422082487,908.7571034100342,45.48278462874789,159,456,213441.778050456,LC
Rhizocarpon richardii,72.00003749999999,2.729525,50.1539625,0.0,0.7157749999999999,247.6055625,46.8932375,255.0,0.628825,34.6764375,-0.036264845133778,1079.9042572881924,251.7900086863644,0.0,24.50660729238116,2.688878069392964,69.25122873437861,670.6244291085969,0.211111527211823,159.01778766500223,3.931987459650128,0.3573700266781871,3192.2180329453395,847.5067354090377,900.0,707.242773964432,37.744933585266,77.7417651012618,776.8267824755554,0.6403781979521078,922.6456185778832,43.11862153501343,21,60,6213.77036501782,LC
Rhizocarpon subgeminatum,39.815990625,5.6707993750000005,18.893520625,0.38030875,1.93088125,219.0867375,103.27864875,84.212515,2.23172125,19.863882500000003,-0.0039943927429888,200.15356979341567,14.339750811475486,0.0,27.127096817170063,9.575547825813834,0.8807200458851989,537.4531033940974,0.05033704973492,32.87437131405703,12.699281364318102,0.8373928799312347,2912.837502385394,842.1801482375934,797.4779875209974,686.859135279291,789.4784268823992,72.37084400186595,860.3699756602933,0.6176086040778201,1314.8836547777837,64.35127029668516,12,48,171642.058003876,
Rhizocarpon umbilicatum,44.63266875000001,0.17776,10.59083875,0.21943625,0.00352,254.9797875,80.55583374999999,154.2247237499999,2.05664375,42.94536874999996,0.1483116174995276,11.022345688621792,7.943611623344378,0.0,0.1646632008823601,24.787478050407067,-21.83485222606157,507.3177827637751,0.1070509124313136,1.0420086725723907,3.615294745255444,0.7950685027087335,2324.1190544086853,595.4274256542178,663.141506627114,709.1638559290599,891.2732383198916,77.45393117433943,1030.9706476119286,0.3736993036352691,921.6945970580556,121.38168224607185,23,68,292661.370911562,LC
Rhizochaete radicata,34.0469,15.71331125,11.18313375,0.8833837500000001,4.84007375,203.40755,169.96426,77.50631124999997,2.51377125,30.05189499999989,0.2394722963601724,504.8617439133468,135.81361042665736,0.0,68.72333444322959,15.744559761837383,57.75971705255057,598.3763975730839,0.0847705432139072,34.15870341064037,6.025581108479973,0.8245799108915275,3992.325754896253,887.6518834810922,910.8607595273272,758.4825986088572,165.7868181945039,77.66569575321496,901.4836278010148,0.3648984319233001,812.07960148302,37.7640501487834,39,136,52800.6232893285,LC
Rhizoctonia fusispora,62.309875000000005,27.751345,11.11908,0.4613125,5.1282075,195.11861249999995,101.278985,82.69737749999999,2.129009999999999,83.86951999999994,-0.2625337015040287,683.5788142229751,114.64980580846118,0.0,28.154417771735,7.784568569643319,47.86465907643893,502.6502933547072,0.0626879334910843,134.97361558197028,3.940488884877168,0.7621268236692836,2803.477603247274,756.0070872924279,759.3850336778577,724.9187489171625,162.86563801256128,75.6203741701765,780.6797054912759,0.6078078476400273,1080.4221606580086,36.539275721408345,13,48,97771.1108552811,LC
Rhizocybe pruinosa,43.03432,29.322435,19.898555,0.48066,6.338795,188.78849999999997,114.746995,69.33162499999999,1.98335,87.13094499999997,0.0251032099588558,460.2851703596468,127.85424813009818,0.0,49.65109488501597,10.650451003906594,39.51449889636088,535.3298830419651,0.0992294823260125,122.9826373962964,6.63334109764293,0.7066347948784066,3552.9974773445374,840.621967036699,900.0,810.9668160057083,240.81924278675493,68.02436209109739,779.1286978296405,0.6177624053121076,1199.1524171508104,39.6538297945032,734,1496,189552.838587047,LC
Rhizocybe vermicularis,37.514475,28.604619375,19.17630125,0.673386875,6.150230625,191.16651875,106.35153,58.06487687499997,1.686813749999999,80.99901874999999,0.0225133132691754,526.6557537968168,144.3822903073595,0.0,38.83412980391845,15.0879332753463,42.00592774754827,543.5648038487589,0.0992812542413712,145.03636000810798,7.654740911353614,0.7967329966436932,2949.7679749337312,842.9430060932345,900.0,764.902683674866,233.1710403982539,67.71924755856918,775.6006360944272,0.5534740646778007,1038.9886195397885,38.63819934813951,135,380,132694.127784212,NT
Rhizodiscina lignyota,99.318321875,25.29990375,13.528981875,0.7177012500000001,5.073349375,194.397084375,65.98123,52.075384375,1.1419975,13.610414374999998,0.1191964358717411,771.2523987558706,232.6856048309747,0.0,127.46302817918354,10.976680510274957,61.72693458769943,476.23126747889006,0.1010211867258935,280.1735627143918,3.3208469123990243,0.674570559055456,5035.304525758618,962.2555375609282,884.4625697557988,902.8888184970588,74.22784186580665,78.16748150654008,891.0329848742375,0.3975139143871469,861.6876062296902,25.460002968932923,15,56,93771.9181618853,LC
Rhizomarasmius setosus,50.16425,18.920975,13.13385,0.7017,3.749425,211.543,113.726075,61.0061,1.52555,56.557625,0.1166351677125149,877.8644685078175,189.06107623687532,0.0,92.4464567484581,8.588259455860035,53.30966898196747,512.6774297512638,0.0703995066633706,189.93871286825487,4.415253712911365,0.7655464701963892,4919.068874323724,999.8816503397322,911.3458695412036,827.4552738991566,140.0526785385514,78.2484404404975,776.367485421629,0.3778059469168117,1108.735785286476,30.34869873011028,42,152,157870.887665729,
Rhizomarasmius undatus,40.775906250000006,28.632539375,15.45614125,0.5572425000000001,6.52166625,170.123421875,106.058965,67.42787812499996,1.51584375,37.44062874999991,0.2080619800531385,561.5198870997802,147.2316883438606,0.0,39.867563557756576,15.85789948995798,51.009968044046815,519.2623396299986,0.0668057422665972,122.74944137217815,6.73098530525685,0.7948968806094786,3461.736084597247,857.536293334364,899.6811871730731,762.6310612250062,196.04832768403512,71.63968527374264,781.4552645328279,0.5429965604002295,1010.8906506243444,40.55389373900644,124,304,98147.0436222012,LC
Rhizopogon luteolus,35.063625,13.78057,13.13495,0.2570099999999999,4.142225,208.22675,118.159525,164.71054499999994,1.9673849999999995,59.5222299999999,0.1184563510253997,246.2350793276013,32.35476320257744,0.0,73.55631827392614,6.141934595674314,4.144392155464626,462.1540066213788,0.0857919275996795,40.60678840208293,3.546785366590475,0.8021489196155326,3647.849978164285,887.3436745142819,900.0,824.1977042119149,445.802452729818,78.0558467098552,861.9080615881052,0.5009795366032804,1097.9564926002586,38.502713632048376,253,836,448183.961541043,LC
Rhizopogon roseolus,39.86820625,15.8699,15.781380625,0.014415,2.031756875,222.764834375,102.56347,162.29229187499948,1.685966875,75.14791312499997,0.2054110349872444,598.1454898176047,153.63580673146492,0.0,69.22338947964715,5.691243909775297,27.468776565632787,462.1808077539485,0.0796870910381451,110.66323723215385,4.342582669894344,0.7901891182494302,3692.097741091268,908.7937882036268,898.3658895316008,837.489116881885,271.9493146414985,75.44999999999999,716.3859736484369,0.6097672851460852,1173.4140541433155,28.05435281794022,193,540,257310.08438358,
Rhizosphaera kalkhoffii,70.678871875,25.40217375,19.209036875,1.008468125,5.269385,200.85115,92.13666999999994,45.73648562499999,1.39151375,18.05579999999999,0.1820092908224876,930.5788550068296,218.9888373225811,0.0,588.5555996633731,18.729932430489555,22.349447048910328,532.7253853031308,0.1375721733483205,253.75556159927316,7.580652593941612,0.7072750654850697,4816.421385867271,989.4712009106856,915.558747621484,864.4408510486351,501.342431598684,76.5383800941187,792.2065731001637,0.2179102053791136,1040.6162526276764,49.1350220861202,14,40,165226.428935106,
Rhodocollybia asema,39.969945,22.163105,13.437915,0.45424,4.459925,202.956875,113.39184499999992,84.09008999999996,1.823425,78.53420999999993,0.0933311198427457,461.8202751200321,148.3625917588019,0.0,35.73801657977033,9.536350887870537,51.590217687735255,520.8029308851304,0.0670256156512031,101.13652242249204,4.573044316897364,0.8209445391914795,4042.50121359591,930.0415607823156,900.0,829.0253414514746,225.5695284306896,77.78564143344988,802.5898012354077,0.6159312654333003,1105.16980029731,44.70198285490602,3429,6800,284188.215926678,
Rhodocollybia butyracea,37.7466375,26.945303125,15.686836875,0.568648125,6.031013125,188.25010937499997,116.06201125,73.915365,2.017063125,87.0786399999999,0.1292211868997257,290.66496055658007,82.48961555940147,0.0,37.908093837398,12.443281481146592,22.064480324640552,521.1512861087405,0.0712492021939997,61.87237019293014,5.536823409582759,0.8252633328100589,4028.4245151712585,918.6903705008488,900.0,830.1867035042178,326.67149234790253,76.99942139154922,878.0076979824737,0.5552592663702898,1126.1556428605986,45.24490913467661,2305,5512,416631.258363563,LC
Rhodocollybia fodiens,36.78575625,38.04711125,16.77298875,0.7315450000000001,7.856673750000001,163.98865625000005,116.394195,66.98706125000001,2.12353375,80.79075625000009,0.2107562685865057,259.81863517607866,78.12360806178484,0.0,55.18751659614415,14.575941132657109,29.0504570666666,526.8778499171056,0.0710125567542347,54.362256452616045,6.783140972796104,0.8427850203845725,3246.387093046015,820.499214460084,885.0242314904262,782.0683182889322,285.1214440490818,72.2539165440567,803.9785742376565,0.5156876084206565,1190.759350658774,41.85503877205466,720,1604,280147.958760725,LC
Rhodocollybia maculata,35.978828125,22.601890625,13.046040625,0.265684375,4.630809375,201.073890625,119.130940625,137.9526125,2.010875,82.50840625,0.0970866380619368,339.32860732263134,93.08705610446783,0.0,39.60061847626536,6.413916572167159,24.57199720359727,516.999662655516,0.0661915071874566,51.426574978439525,3.686661659366536,0.8037939971803713,3692.9823742725102,865.3818404182703,900.0,828.943583605988,295.31340527676895,78.72612650186721,840.0072962836819,0.5572308243633691,1143.266251846468,44.80718564968085,783,2480,342468.59299593,LC
Rhodocollybia prolixa,35.903125,32.87740625,17.696353125,0.5909593750000001,7.022628125000001,172.954015625,110.9704875,77.19224374999999,2.0976875,87.328390625,0.1609667127592599,268.1844081054571,102.75575689780118,0.0,33.60056413016385,16.135997772664773,31.463654643051463,529.7289092794072,0.0525646978567336,59.71947948509946,6.287388594996009,0.8254309228931196,3242.3317101104635,799.6864025282699,885.7011168146798,770.2908337827928,304.03622420953315,74.58154110610563,814.4605503184189,0.5722355535020353,1035.1945267510157,41.43169979500773,521,1460,332162.503814968,LC
Rhodofomes roseus,31.8162625,20.58050625,18.220985,0.850555,6.90671625,144.26125624999997,107.43995999999991,77.16386249999991,2.64534375,97.89644375,0.1341532339957489,22.2506842166819,9.583206338555645,0.0,2.66167581362426,54.530707256237285,-18.074898281065877,466.852819169185,0.0565282755880534,2.7187567133133337,8.660520682930033,0.8240230109455828,2086.903695551768,493.9431961905808,681.5844155453559,726.2819424971882,617.7043538804307,46.571993342918624,705.6925692612689,0.3832210398086865,764.3034020501855,75.07289537653043,26382,36968,522933.505859256,NT
